header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/07/2025 1015 AM  NC  Alleghany  Whitehead 2.5 S      36.431  -81.1492  RAIN  0.4  Inch  CWOP  Storm total rainfall
2/07/2025 0800 AM  NC  Alleghany  Sparta 3.5 SSW      36.459  -81.1525  RAIN  0.42  Inch  COCORAHS  Storm total rainfall
2/07/2025 0800 AM  NC  Alleghany  Sparta 4 SSW      36.4592  -81.1527  RAIN  0.42  Inch  COOP  Storm total rainfall
2/07/2025 1015 AM  NC  Alleghany  1.9 SW Barrett      36.5  -80.9778  RAIN  0.51  Inch  HADS  Storm total rainfall
2/07/2025 0700 AM  NC  Alleghany  Sparta 3.8 E      36.5018  -81.0526  RAIN  0.68  Inch  COCORAHS  Storm total rainfall
2/07/2025 0700 AM  NC  Alleghany  Sparta 0.8 W      36.5018  -81.1353  RAIN  0.74  Inch  COCORAHS  Storm total rainfall
2/07/2025 1030 AM  NC  Ashe  Baldwin 2 ENE      36.4108  -81.4962  RAIN  0.23  Inch  CWOP  Storm total rainfall
2/07/2025 0700 AM  NC  Ashe  Deep Gap 2 NE      36.265  -81.4889  RAIN  0.24  Inch  COCORAHS  Storm total rainfall
2/07/2025 1030 AM  NC  Ashe  Fleetwood      36.2947  -81.4495  RAIN  0.26  Inch  CWOP  Storm total rainfall
2/07/2025 1015 AM  NC  Ashe  Lansing      36.4983  -81.5106  RAIN  0.26  Inch  HADS  Storm total rainfall
2/07/2025 1015 AM  NC  Ashe  Obids      36.302  -81.3847  RAIN  0.27  Inch  CWOP  Storm total rainfall
2/07/2025 0700 AM  NC  Ashe  Deep Gap 2.8 NE      36.2676  -81.4749  RAIN  0.27  Inch  COCORAHS  Storm total rainfall
2/07/2025 0700 AM  NC  Ashe  Laurel Springs 2.7 SW      36.3919  -81.3039  RAIN  0.39  Inch  COOP  Storm total rainfall
2/07/2025 1025 AM  NC  Ashe  West Jefferson      36.365  -81.5088  RAIN  0.45  Inch  CWOP  Storm total rainfall
2/07/2025 1030 AM  NC  Ashe  Ashe County Airport      36.4333  -81.4167  RAIN  0.48  Inch  AWOS  Storm total rainfall
2/07/2025 0800 AM  NC  Ashe  Ashland 2 SW      36.4075  -81.6689  RAIN  0.98  Inch  COCORAHS  Storm total rainfall
2/07/2025 1016 AM  NC  Caswell  Caswell Game Lands      36.3855  -79.2919  RAIN  0.21  Inch  RAWS  Storm total rainfall
